timestamp,amount0,amount1,event
2021-02-17 02:07:17,2656.3068515856853,5.656989198511875,ethPurchase
2021-02-17 02:09:42,2286.5597408267577,5.0,ethPurchase
2021-02-17 02:14:22,2119.822778373771,4.61206315998023,tokenPurchase
2021-02-17 02:17:03,100.0,0.21574849037452032,mint
2021-02-17 02:18:23,169.85750712269555,0.3650351117032684,tokenPurchase
2021-02-17 02:18:44,1825.2939088590354,3.981559756494387,ethPurchase
2021-02-17 02:28:22,452.84503762869844,1.0,ethPurchase
2021-02-17 02:29:08,1600.0,3.4905670050060587,tokenPurchase
2021-02-17 02:30:04,59.72550290229388,0.13,ethPurchase
2021-02-17 02:32:20,800.0,1.7240494336616539,tokenPurchase
2021-02-17 02:33:08,679.2519461143962,1.4523249344992373,tokenPurchase
2021-02-17 02:33:33,3146.493910298222,6.723451756512502,burn
2021-02-17 02:34:30,5459.514692507216,11.298170056063794,tokenPurchase
2021-02-17 02:35:00,9690.222606478219,21.428238010414972,tokenPurchase
2021-02-17 02:35:00,9690.222606478219,20.646913243455806,ethPurchase
2021-02-17 02:35:00,3921.196216544658,9.0,ethPurchase
2021-02-17 02:35:21,1200.0,2.499553197864048,tokenPurchase
2021-02-17 02:36:12,748.0763898755873,1.5421111920169628,tokenPurchase
2021-02-17 02:38:23,3921.196216544658,7.88741752522673,tokenPurchase
2021-02-17 02:40:09,282.1752898762101,0.5601853177923127,ethPurchase
2021-02-17 02:41:02,100.542517569112,0.2,ethPurchase
2021-02-17 02:44:52,666.0,1.3301269981940533,ethPurchase
2021-02-17 02:49:32,992.7388026125225,2.0,ethPurchase
2021-02-17 02:55:55,15000.0,27.994238589042567,tokenPurchase
2021-02-17 02:58:00,4735.231755758905,8.435246198578913,ethPurchase
2021-02-17 02:58:00,5976.3922820409125,11.233432830591482,ethPurchase
2021-02-17 02:58:00,4735.231755758905,8.903740459343195,tokenPurchase
2021-02-17 03:02:05,1238.440432971667,2.3013148278200464,ethPurchase
2021-02-17 03:04:16,2856.9034336690274,5.420338377976483,ethPurchase
2021-02-17 03:08:05,100.542517569112,0.19230031505338965,tokenPurchase
2021-02-17 03:09:52,2856.9034336690274,5.382831333956444,tokenPurchase
2021-02-17 03:10:14,15000.0,25.89899842082785,tokenPurchase
2021-02-17 03:12:24,1659.0995343768234,2.7,ethPurchase
2021-02-17 03:14:34,2410.915785238448,4.0,ethPurchase
2021-02-17 03:15:49,2000.0,3.3890685563884038,ethPurchase
2021-02-17 03:16:45,1162.3724030442338,2.0,ethPurchase
2021-02-17 03:18:00,4000.0,6.900695923016665,mint
2021-02-17 03:21:31,15000.0,25.877609711312495,mint
2021-02-17 03:24:49,111.91626309448908,0.19307502511385033,burn
2021-02-17 03:27:18,576.4302915830388,1.0,ethPurchase
2021-02-17 03:30:07,1144.0252834384048,2.0,ethPurchase
2021-02-17 03:30:59,2100.0,3.679068281227615,mint
2021-02-17 03:31:43,1132.4425315926396,2.0,ethPurchase
2021-02-17 03:32:32,133.5021021602487,0.23541342288845263,tokenPurchase
2021-02-17 03:32:53,495.2538013156021,0.88,ethPurchase
2021-02-17 03:33:45,495.2538013156021,0.8793091121804032,mint
2021-02-17 03:33:52,2000.0,3.5937011414643862,ethPurchase
2021-02-17 03:34:26,1296.2074954395382,2.36392444040386,ethPurchase
2021-02-17 03:35:51,1084.8810080980863,2.0,ethPurchase
2021-02-17 03:36:10,6931.27877049209,12.802711555386582,mint
2021-02-17 03:36:22,377.20826832369613,0.7,ethPurchase
2021-02-17 03:38:48,100.0,0.18596635992742208,ethPurchase
2021-02-17 03:39:00,1000.0,1.8412256336024344,tokenPurchase
2021-02-17 03:40:06,1250.0,2.3179658284644935,ethPurchase
2021-02-17 03:45:51,602.720068115918,1.1268765719480458,ethPurchase
2021-02-17 03:47:10,3448.246092001926,6.564784172830526,ethPurchase
2021-02-17 03:48:56,3448.246092001926,6.8318998275899725,tokenPurchase
2021-02-17 03:48:56,5054.19782765208,10.0,ethPurchase
2021-02-17 03:49:35,305.38557524771426,0.6,ethPurchase
2021-02-17 03:49:35,895.0808627015311,1.7682361546498946,ethPurchase
2021-02-17 03:49:48,2125.957837340954,4.389247395075993,ethPurchase
2021-02-17 03:49:48,3269.6116628692366,6.5838710926139905,ethPurchase
2021-02-17 03:50:10,1500.0,3.0874544098531063,tokenPurchase
2021-02-17 03:50:57,982.9523969155113,2.0,tokenPurchase
2021-02-17 03:51:20,4255.6746290714445,8.878613776079412,tokenPurchase
2021-02-17 03:51:20,2125.957837340954,4.7163329807021,tokenPurchase
2021-02-17 03:51:20,6402.904513467869,14.0,ethPurchase
2021-02-17 03:51:20,4255.6746290714445,8.8456972042351,ethPurchase
2021-02-17 03:51:20,3269.6116628692366,7.068219843690944,tokenPurchase
2021-02-17 03:51:43,6402.904513467869,13.133540782146484,mint
2021-02-17 03:51:48,352.0,0.7187125225206075,tokenPurchase
2021-02-17 03:54:49,1500.0,3.0972036869401474,ethPurchase
2021-02-17 03:57:16,484.9850418599959,1.0,tokenPurchase
2021-02-17 03:58:00,1961.4217340020134,4.0,tokenPurchase
2021-02-17 03:58:33,1010.9157852384477,2.0342516422312293,tokenPurchase
2021-02-17 03:59:44,1961.69673590497,3.941492555303182,burn
2021-02-17 04:01:52,1478.7123659412732,3.0,ethPurchase
2021-02-17 04:04:27,373.0017899146274,0.7559955381642767,tokenPurchase
2021-02-17 04:04:28,6917.775788592758,14.039295436309835,burn
2021-02-17 04:07:18,5054.19782765208,9.991078177485997,tokenPurchase
2021-02-17 04:09:16,1497.8009308174492,2.8728829825048114,tokenPurchase
2021-02-17 04:10:49,10000.0,19.10765971218994,mint
2021-02-17 04:45:35,1000.0,1.9107659712189937,mint
2021-02-17 04:47:32,1568.7212295079096,2.9684053511019184,tokenPurchase
2021-02-17 05:16:40,1478.7123659412732,2.7617714445595105,tokenPurchase
2021-02-17 06:21:58,860.9549104916698,1.613407754840383,ethPurchase
2021-02-17 06:31:23,570.0,1.0631049278676779,tokenPurchase
2021-02-17 06:33:18,3.028129793569325,0.005668037004546207,ethPurchase
2021-02-17 07:28:29,400.0,0.7429766326248303,tokenPurchase
2021-02-17 07:39:21,53.59411636228234,0.1,ethPurchase
2021-02-17 08:35:12,107.11472353365808,0.2,ethPurchase
2021-02-17 08:50:10,107.11472353365808,0.1994913894976693,mint
2021-02-17 09:19:59,500.0,0.9360019157578713,ethPurchase
2021-02-17 09:28:57,500.0,0.9400161634370698,ethPurchase
2021-02-17 09:35:11,26.535278677266923,0.05,ethPurchase
2021-02-17 09:47:34,300.0,0.5636535740165031,mint
2021-02-17 09:54:21,4111.853649685793,7.569628692680313,tokenPurchase
2021-02-17 10:39:41,3105.431609944004,5.545895478314139,tokenPurchase
2021-02-17 10:40:19,3181.1722480498092,5.535116449200923,tokenPurchase
2021-02-17 10:41:49,213.39614200618715,0.36614495882558395,tokenPurchase
2021-02-17 12:47:01,25.0,0.04312024858752264,ethPurchase
2021-02-17 13:13:10,300.0,0.518132130689248,ethPurchase
2021-02-17 13:39:36,1437.2121324654177,2.5,ethPurchase
2021-02-17 13:51:41,570.1468128529635,1.0,ethPurchase
2021-02-17 13:51:49,113.7071845849179,0.2,ethPurchase
2021-02-17 13:52:18,2808.361693839239,5.0,ethPurchase
2021-02-17 13:54:54,2981.7316083476817,5.439008003498664,ethPurchase
2021-02-17 13:55:08,347.5222573123319,0.6428925602837707,ethPurchase
2021-02-17 13:55:08,1341.728892514907,2.5,ethPurchase
2021-02-17 13:56:21,113.7071845849179,0.2124436445228583,mint
2021-02-17 13:57:24,676.3653874085761,1.2711476178515624,ethPurchase
2021-02-17 13:57:48,423.67258590918215,0.8,ethPurchase
2021-02-17 13:59:10,3129.2642125026096,6.0,ethPurchase
2021-02-17 13:59:40,5976.3922820409125,11.254477026422995,tokenPurchase
2021-02-17 14:00:02,540.2980633666361,1.0,ethPurchase
2021-02-17 14:01:29,537.8296656703192,1.0,ethPurchase
2021-02-17 14:01:38,134.07336689708765,0.25,ethPurchase
2021-02-17 14:01:41,24857.51738026334,46.23796552603719,mint
2021-02-17 14:01:41,537.2187400263513,0.9992913291092473,mint
2021-02-17 14:03:07,2897.0571306129914,5.465743756068474,ethPurchase
2021-02-17 14:03:07,537.5997212997132,1.0,mint
2021-02-17 14:03:29,6845.272424608537,13.020840083541417,mint
2021-02-17 14:06:06,265.7388863328078,0.5075092106498017,ethPurchase
2021-02-17 14:07:52,2539.9337872319365,4.902695653351286,ethPurchase
2021-02-17 14:08:41,9779.813896583084,20.0,ethPurchase
2021-02-17 14:08:41,2539.9337872319365,5.257365040908849,tokenPurchase
2021-02-17 14:08:41,1291.7068789628954,2.7143941533640024,tokenPurchase
2021-02-17 14:08:41,1291.7068789628954,2.53,ethPurchase
2021-02-17 14:10:18,193.8752217883309,0.4,ethPurchase
2021-02-17 14:11:06,10154.727575391464,20.90414823738037,mint
2021-02-17 14:12:32,7500.0,15.439223811408736,mint
2021-02-17 14:13:05,965.2048877081473,2.0,ethPurchase
2021-02-17 14:14:40,192.90465243794915,0.40142829879500125,ethPurchase
2021-02-17 14:15:20,193.8752217883309,0.40103124782380084,tokenPurchase
2021-02-17 14:15:30,2876.542480810558,5.963775124529541,mint
2021-02-17 14:15:31,7500.0,15.549331787155781,mint
2021-02-17 14:15:57,1435.3193974030412,3.0,ethPurchase
2021-02-17 14:15:59,1013.2208677856994,2.1082854184203255,tokenPurchase
2021-02-17 14:17:27,400.0,0.8281440437688579,tokenPurchase
2021-02-17 14:17:27,965.2048877081473,2.0071653802556484,mint
2021-02-17 14:17:56,900.0,1.8662872424714692,mint
2021-02-17 14:18:22,400.0,0.8294609966539862,mint
2021-02-17 14:18:22,1006.0919160647479,2.1,ethPurchase
2021-02-17 14:18:47,476.5858281082122,1.0,ethPurchase
2021-02-17 14:20:18,1100.0,2.2892527033145136,tokenPurchase
2021-02-17 14:20:38,20000.0,38.73860625169489,tokenPurchase
2021-02-17 14:21:02,548.3743065256741,1.0,ethPurchase
2021-02-17 14:21:06,2712.4174292622356,5.0,ethPurchase
2021-02-17 14:21:42,3118.0781587698716,5.803177877674076,mint
2021-02-17 14:21:42,536.654849282843,1.0,ethPurchase
2021-02-17 14:22:40,272.6975701698208,0.5095138679439237,ethPurchase
2021-02-17 14:22:56,6000.0,11.186992303851616,mint
2021-02-17 14:24:25,10000.0,18.007553388141954,tokenPurchase
2021-02-17 14:24:55,5598.646107700234,10.0,ethPurchase
2021-02-17 14:25:55,536.654849282843,0.9682330635408405,tokenPurchase
2021-02-17 14:26:11,370000.0,668.4174557595425,mint
2021-02-17 14:28:11,5598.646107700234,10.002139035293599,tokenPurchase
2021-02-17 14:28:14,410.1020343881298,0.731523053922497,ethPurchase
2021-02-17 14:28:30,2981.7316083476817,5.267251639514517,tokenPurchase
2021-02-17 14:29:07,75.43700926561063,0.1335,ethPurchase
2021-02-17 14:29:54,15000.0,26.46858468894837,mint
2021-02-17 14:31:42,1545.0345048100257,2.7405195346791396,ethPurchase
2021-02-17 14:32:12,112.48969108633953,0.2,ethPurchase
2021-02-17 14:33:20,2800.6243811689583,5.0,ethPurchase
2021-02-17 14:34:54,611.3121913682402,1.0967053174358201,ethPurchase
2021-02-17 14:34:54,1112.0772659427296,2.0,ethPurchase
2021-02-17 14:35:35,664.6112844086188,1.2,ethPurchase
2021-02-17 14:35:35,495.24327080517827,0.8927124967295514,ethPurchase
2021-02-17 14:36:44,112.48969108633953,0.20269131142374647,mint
2021-02-17 14:37:08,1000.0,1.8098747216710636,ethPurchase
2021-02-17 14:37:22,19114.490270322392,39.83769366846475,tokenPurchase
2021-02-17 14:37:22,39335.41202099105,80.0,ethPurchase
2021-02-17 14:37:22,24.557920915023093,0.05,ethPurchase
2021-02-17 14:37:22,19114.490270322392,35.619156327742886,ethPurchase
2021-02-17 14:38:18,6917.775788592758,13.793357475929918,tokenPurchase
2021-02-17 14:38:18,1500.0,3.0289495933701516,tokenPurchase
2021-02-17 14:38:29,320.6071342848522,0.6367534891770842,ethPurchase
2021-02-17 14:38:34,39335.41202099105,77.92669424181318,mint
2021-02-17 14:40:49,400.0,0.7896100430801783,tokenPurchase
2021-02-17 14:41:12,800.0,1.5765481156726295,tokenPurchase
2021-02-17 14:43:02,2712.4174292622356,5.318957890915455,tokenPurchase
2021-02-17 14:43:20,300.0,0.5898251779551262,ethPurchase
2021-02-17 14:43:34,508.0462134842652,1.0,ethPurchase
2021-02-17 14:43:36,687.1623022361011,1.349469184079139,mint
2021-02-17 14:44:25,147.19718879774706,0.29,ethPurchase
2021-02-17 14:46:09,177.57045487682353,0.35,ethPurchase
2021-02-17 14:46:32,557.4591949455894,1.0999182695618424,ethPurchase
2021-02-17 14:47:03,1000.0,1.9774338094495285,ethPurchase
2021-02-17 14:48:21,25000.0,47.53696430930021,tokenPurchase
2021-02-17 14:49:18,177.0,0.32606932258300364,mint
2021-02-17 14:49:33,400.0,0.7368798250463359,mint
2021-02-17 14:49:52,299.9,0.5524756488284903,mint
2021-02-17 14:50:51,65.03808333374471,0.12,ethPurchase
2021-02-17 14:50:51,564.5484665067012,1.036096834839861,tokenPurchase
2021-02-17 14:51:16,350000.0,643.8953114899799,mint
2021-02-17 14:51:54,3000.0,5.508030758684318,mint
2021-02-17 14:51:54,1091.49819618536,2.0,tokenPurchase
2021-02-17 14:52:16,20000.0,36.72020505789545,mint
2021-02-17 14:52:51,1000.0,1.8360102528947724,mint
2021-02-17 14:53:16,1000.0,1.8360102528947724,mint
2021-02-17 14:53:37,1089.3185355837043,2.0,mint
2021-02-17 14:54:14,813.9417717901981,1.5,ethPurchase
2021-02-17 14:54:20,12000.0,21.803393656084495,tokenPurchase
2021-02-17 14:54:20,227333.93382957438,418.0,mint
2021-02-17 14:55:18,2738.8643589534486,4.971972836113237,ethPurchase
2021-02-17 14:56:15,439.64875152026076,0.8,ethPurchase
2021-02-17 14:56:36,548.3743065256741,0.9917848799333694,tokenPurchase
2021-02-17 14:56:39,11953.2093048115,21.674697173436872,mint
2021-02-17 14:56:39,1500.0,2.731139633334587,ethPurchase
2021-02-17 14:57:50,2734.438623553388,4.9773600701732645,mint
2021-02-17 14:57:50,1096.341803408529,2.0,ethPurchase
2021-02-17 14:58:32,372666.0661704256,678.3451569502777,mint
2021-02-17 14:59:58,342.26185727134225,0.625,ethPurchase
2021-02-17 15:00:44,562.2562312213278,1.0272657731993782,ethPurchase
2021-02-17 15:01:15,342.26185727134225,0.6236538409561452,mint
2021-02-17 15:02:41,1498.983024824542,2.741969667616798,ethPurchase
2021-02-17 15:04:30,800.0,1.4594506087772403,mint
2021-02-17 15:04:30,476.5858281082122,0.867072225572154,tokenPurchase
2021-02-17 15:05:57,1425.1938280684055,2.6,mint
2021-02-17 15:08:26,1501.074401107074,2.7384299356445627,mint
2021-02-17 15:08:26,10.930071496301487,0.02,ethPurchase
2021-02-17 15:08:42,274.3618299076172,0.5021137511208075,ethPurchase
2021-02-17 15:09:55,852.7220090117034,1.5615947548795215,ethPurchase
2021-02-17 15:11:33,597.2459448950439,1.0946566140408014,ethPurchase
2021-02-17 15:12:09,8000.0,14.735811725080245,ethPurchase
2021-02-17 15:13:31,1085.4795091233307,2.002701369157125,mint
2021-02-17 15:17:32,1480.844562889748,2.7427208079072503,ethPurchase
2021-02-17 15:18:21,256.6261531589548,0.47578583078134457,ethPurchase
2021-02-17 15:19:02,1460.4718725576463,2.7,mint
2021-02-17 15:19:22,539.1243063821194,1.0,ethPurchase
2021-02-17 15:19:24,18988.114188583197,35.12563368314725,mint
2021-02-17 15:19:42,269.43607557475366,0.5,ethPurchase
2021-02-17 15:19:55,390.0789128297462,0.7241543814194845,ethPurchase
2021-02-17 15:20:20,7300.0,13.611968376271713,ethPurchase
2021-02-17 15:21:56,1067.4252054956703,2.0,ethPurchase
2021-02-17 15:22:18,1465.034267721102,2.7490014850752345,ethPurchase
2021-02-17 15:25:26,1300.0,2.4340730032141558,mint
2021-02-17 15:27:14,3738.394458062222,7.035855024690164,ethPurchase
2021-02-17 15:28:07,1000.0,1.8804699626828387,mint
2021-02-17 15:28:55,1059.7246118447265,2.0,ethPurchase
2021-02-17 15:29:05,264.72812893643396,0.5,ethPurchase
2021-02-17 15:29:18,24961.73276675098,47.01174906707097,mint
2021-02-17 15:29:34,8528.957147198025,16.19,ethPurchase
2021-02-17 15:30:37,536.3702534180654,1.0234571332521185,ethPurchase
2021-02-17 15:31:15,8528.957147198025,16.103349748000095,tokenPurchase
2021-02-17 15:31:26,25000.0,46.31510504522207,tokenPurchase
2021-02-17 15:31:26,500.0,0.9190590244378228,ethPurchase
2021-02-17 15:32:02,10811.5622575491,20.0,ethPurchase
2021-02-17 15:32:49,725.0375097243652,1.35,ethPurchase
2021-02-17 15:34:28,8000.0,14.7461245711802,tokenPurchase
2021-02-17 15:37:40,797.1312285001087,1.4721844282485452,ethPurchase
2021-02-17 15:37:40,541.0529375121955,1.0,ethPurchase
2021-02-17 15:38:23,1485.6351182916856,2.7489620789762865,ethPurchase
2021-02-17 15:39:41,16052.826755029657,30.0,ethPurchase
2021-02-17 15:39:41,13156.698525414819,25.0,ethPurchase
2021-02-17 15:39:43,482.8331094824032,0.9216332781987296,mint
2021-02-17 15:39:46,10811.5622575491,20.448913606711653,tokenPurchase
2021-02-17 15:39:50,16052.826755029657,29.90267207675806,tokenPurchase
2021-02-17 15:41:12,1006.0919160647479,1.8560844590701548,tokenPurchase
